date,open,high,low,close
2019-08-05,222.59787520492708,236.22846153049548,222.59787520492708,233.14691811409133
2019-08-04,222.02083875038565,223.12393985607065,217.45713756481777,222.26574626460297
2019-08-03,217.78309065351115,224.3616737009945,216.76428055672372,221.95157653659803
2019-08-02,217.334000023581,222.25754579088894,215.0627882857134,217.76172318581627
2019-08-01,218.77659534703304,218.77659534703304,211.21282537752495,217.11226451119776
2019-07-31,209.52861232588188,218.76500244195486,209.47840695267723,218.55102384063912
2019-07-30,211.21464054022928,213.80618602620794,205.2161654478057,209.77555833586678
2019-07-29,211.49094502590862,214.97628746768274,207.05919188403846,210.8838558314231
2019-07-28,207.45667516722816,213.12932845379208,198.9257553868049,211.15232384666018
2019-07-27,218.72714936898234,223.3767228349545,203.18031020607873,206.96618343022985
2019-07-26,218.91756005345883,220.20653440120427,213.2392472361639,219.03982533473697
2019-07-25,215.92553367150978,225.27961023253502,215.92553367150978,218.89840703641212
2019-07-24,212.3392200801214,217.91382582923217,202.3171786545514,216.4880169168287
2019-07-23,216.73358886733945,218.96127971312754,209.16571231368047,212.04265439764936
2019-07-22,226.44311051918984,227.5861168951824,212.2230022939578,217.35577910581492
2019-07-21,227.75298527257362,229.4177388484373,218.06350885030508,225.33267398943644
2019-07-20,222.95168116145956,235.20468774309435,220.48046939787275,228.4522436487206
2019-07-19,226.12848959710254,226.2841378976907,214.65990694290377,220.98006322057714
2019-07-18,211.28652819834497,229.17346331362145,206.43128802247404,225.77508457042148
2019-07-17,199.8849806723695,219.56317022221438,193.08294241969156,210.97979060011133
2019-07-16,229.06063979796147,234.0808569147377,192.47300555090405,198.03489499022075
2019-07-15,226.61415341337513,235.02593432939693,203.73079722078833,228.15432316439694
2019-07-14,269.5179058570421,270.19381728032863,223.84814101109464,226.39598633671275
2019-07-13,275.18058263662016,275.4004720864954,262.3305165560678,269.9841155822417
2019-07-12,268.15008438657304,279.0574065602772,266.63815857799307,275.1637542122664
2019-07-11,288.09615541682825,288.09615541682825,263.37318995118596,268.9819923352528
2019-07-10,306.940529140653,314.4593791248951,282.2472163665559,288.8797992189251
2019-07-09,312.4041259954286,318.07119689698493,303.0184878692046,307.87109063051827
2019-07-08,307.0987855252724,314.1939329531323,302.08810575679587,313.0672738305403
2019-07-07,286.0624271995954,310.2750161087337,285.2437716247524,306.19604026608494
2019-07-06,287.5347333952465,297.2161645488538,285.55081167153685,287.987604891108
2019-07-05,281.6187538565732,294.7222280765591,280.99457832226716,287.51574554206957
2019-07-04,302.67942005596217,303.18578549438155,280.6298729241494,283.277132370005
2019-07-03,292.58770545093904,303.0679798886797,289.7873013465743,302.03264004797364
2019-07-02,295.5681016910086,296.9900423247125,272.5483924434296,291.07717933593557
2019-07-01,292.0006105115293,302.012830178642,280.04890976530936,294.55188307989255
2019-06-30,320.1308048454069,323.59281126849726,288.98859477996103,290.0370747654131
2019-06-29,309.74880679114,324.22716862026004,293.3598530197026,319.4719489647526
2019-06-28,293.8871465591053,312.44100961688787,292.041070813874,310.18954745514503
2019-06-27,334.0597631531469,342.87348955680744,276.23859239676676,294.5580843907628
2019-06-26,316.651675595099,363.48480915460635,315.32955732892356,334.5269288933299
2019-06-25,311.66361532134204,318.0596456381038,306.4962216893949,317.3764013213133
2019-06-24,306.83639136710406,313.474709015636,296.0964090996623,311.01114766704984
2019-06-23,309.837374039733,320.21879270622554,305.75587753315824,308.04056748781136
2019-06-22,295.0956433426248,315.0265240985476,293.4081244831363,309.63217908809816
2019-06-21,272.66482291179267,296.2422074435083,272.2617968165315,295.6474444499185
2019-06-20,269.0213759552552,273.86596596582905,266.4225116504483,271.65139684767126
2019-06-19,264.65269633184124,269.90032663547527,263.7311173701716,268.81012294648986
2019-06-18,273.9752464279176,273.9752464279176,261.2632049133797,264.6154171410583
2019-06-17,269.0351897259509,275.2474101445823,267.3814952258364,273.66111382252166
2019-06-16,268.52383851786374,278.24563253161955,263.77915623674915,268.4646801445332
2019-06-15,263.920029034437,272.49671933805445,261.5987343996162,268.5830451885656
2019-06-14,255.66871053157288,265.50293803621634,252.19333346477504,263.6879473200857
2019-06-13,261.71632600279776,263.8062282635074,254.02929961342517,254.6769865799535
2019-06-12,245.05236595545165,262.8342007991694,243.0761577597971,262.8342007991694
2019-06-11,248.0451678299798,248.22961660252867,237.47469017989786,244.896064129123
2019-06-10,230.8244614080113,247.5855079822706,227.6456985740069,247.5855079822706
2019-06-09,243.8480012042377,244.60242416458254,227.04372579718046,231.60590650692757
2019-06-08,249.06394035859384,250.7350067852438,241.3734792223791,243.61229245219647
2019-06-07,250.01106799653158,253.76169046604002,244.74599680242062,249.53441099837937
2019-06-06,245.42869885853864,250.37291126781875,236.01910872139868,248.7660418208978
2019-06-05,241.67991620394514,248.7556222967276,237.84349889796005,245.903629908324
2019-06-04,247.1100587359231,251.1162079819529,234.54559731077634,241.09963985548055
2019-06-03,269.0542374367678,269.76729476215274,248.1596679218395,250.5225505496134
2019-06-02,264.1758379582766,273.3416599466724,263.86526926120615,269.21525341454355
2019-06-01,267.57897191571334,275.0380280776797,261.1165771395205,264.575491538341
2019-05-31,254.3148853976104,268.43005078396845,247.5316497132566,267.8659602241987
2019-05-30,266.06231058303297,281.75552553988376,244.19457975575813,254.9808427437404
2019-05-29,267.8155138289558,270.00216146537224,260.0511574947978,266.3005682015845
2019-05-28,268.6411726560658,271.9423957320234,263.8767905035446,268.10850914549604
2019-05-27,264.98456409920027,275.44964811973057,263.104416043254,268.4627100243291
2019-05-26,252.79135704867457,267.27706314793414,249.26744398078807,264.6308707067484
2019-05-25,251.5193203618511,257.50092210513026,250.47179648867547,252.758608693097
2019-05-24,249.32291912422045,255.5974640514278,246.68668725733698,251.37167088160732
2019-05-23,246.42705471779269,250.90527189941503,237.3220087501659,248.76423839360382
2019-05-22,255.0954634527227,259.7310747763278,244.55477449659617,246.99038960539517
2019-05-21,252.5290643533998,263.0185927897046,247.50156847098634,255.14140424945663
2019-05-20,259.78826645063145,259.78826645063145,239.07405776771418,251.90223594699992
2019-05-19,232.65176783843893,264.1190383699655,232.65176783843893,260.41301739946186
2019-05-18,245.7757058019939,248.532162056823,231.4126504668223,233.90666225796724
2019-05-17,263.5282493354224,268.3999366425288,224.68810608649667,245.23194529837963
2019-05-16,248.4769856063333,278.0477790596895,242.32806616419597,264.4965757556266
2019-05-15,217.7809292653756,249.99682310078,217.7809292653756,248.64425983318077
2019-05-14,195.82012733162597,219.93203417363293,195.3515401958994,217.62813908053263
2019-05-13,187.92551056519912,207.3498558584407,185.90045935760622,196.22968628615226
2019-05-12,194.12161182322882,202.83500427058792,183.15784412059978,188.32917560710388
2019-05-11,173.12193700455694,205.35553799505726,173.04082463115068,193.4885265856245
2019-05-10,171.30866998351186,176.37521369724587,168.8525713334949,172.7086315623534
2019-05-09,171.53309313395496,174.65015561895046,167.2716467624873,171.23295649464083
2019-05-08,167.76905041679544,174.48,165.15171184843348,171.64313814301065
2019-05-07,175.24917826569813,187.6297280504835,168.83891872768098,169.40890397722666
2019-05-06,165.9525515444753,180.21394722364911,160.5669937192319,174.50744127846363
2019-05-05,164.27817649012053,166.54239589738475,159.413570395893,164.16873880494342
2019-05-04,168.37471594821685,171.58512094597654,160.26337504738288,163.7898693059332
2019-05-03,161.46113818149456,171.94153477111925,160.78862769797723,168.24960179455798
2019-05-02,161.07427991134062,163.2366158659581,159.23376427127656,161.76004394586522
2019-05-01,163.39243395616103,165.536086904416,159.4529334879028,161.2378500394966
2019-04-30,161.3799018644211,164.09,156.79637258694146,163.25832776358433
2019-04-29,158.806962039909,159.8693291870087,153.5987775466163,156.63657242179508
2019-04-28,159.67116618620992,165.4624530687801,156.16639,159.1648195966502
2019-04-27,157.99524677320127,163.155221326499,156.625572386977,159.56053253353699
2019-04-26,153.70513422884497,159.5249720476912,150.71381121081345,157.86861993879512
2019-04-25,165.52633164814497,166.22118586128173,149.59019621956426,153.86504300779683
2019-04-24,169.93518864655812,170.8227093336502,160.62665853864456,165.68101386843983
2019-04-23,175.02057711410228,176.7335789852445,169.1890166270508,170.3738410596695
2019-04-22,170.52729586665635,171.68734534427603,169.00167416676902,171.15
2019-04-21,173.22305024821384,174.69679231732886,166.84937082168972,170.5
2019-04-20,173.40903132072688,176.91459403497873,170.9271601799808,173.36881764643695
2019-04-19,174.41230756096178,174.41230756096178,170.25536771815052,173.40776863442076
2019-04-18,166.45915252086226,176.3666440401505,166.0436762926964,174.2802472290567
2019-04-17,166.1895181150793,167.92176835986157,164.6406268757303,166.47213855338467
2019-04-16,160.07982716995986,167.33364907818725,159.50461225812407,166.47835600983112
2019-04-15,169.34166529885005,169.64,156.4254716048888,160.43908479557922
2019-04-14,163.69743968085152,169.47704846221072,161.94614648896072,167.9550996729426
2019-04-13,164.02266763841143,166.50614150173382,161.92426522009876,164.04965057067068
2019-04-12,164.80945777255792,166.94447507763664,159.4654365121283,164.37983852815933
2019-04-11,177.3454250697257,177.3454250697257,160.33449569742697,164.94448917239575
2019-04-10,175.2178008327854,183.9162173436962,170.3188172483924,177.20576683045726
2019-04-09,179.84049659283008,180.31993704116164,173.81662884148082,175.19646420241293
2019-04-08,174.78061591756517,185.93343472793217,174.32288334644096,180.6209829453963
2019-04-07,166.00813746858407,176.28600841343453,164.6743628898459,175.37197003142532
2019-04-06,165.30668381106364,173.02166350923127,160.53175224676306,165.66653842394936
2019-04-05,157.78049363009654,168.1480783521198,156.67331087886657,165.5578185390946
2019-04-04,160.29264399307283,164.59494646748104,153.9948522242229,157.6517857082879
2019-04-03,164.61886152651255,179.06006071305848,154.5739880603764,159.78871081631345
2019-04-02,141.73776431452288,167.09377940645578,141.4896718540046,164.75591929606793
2019-04-01,142.4062677293791,144.01576619283097,140.41365685212688,141.96730606856403
2019-03-31,143.62669721776555,144.384187387436,141.315150668716,142.51944277376754
2019-03-30,144.8766944979626,147.11091562251838,141.51216236310702,144.1625596119769
2019-03-29,138.21227727508563,144.86213132382454,138.09492588135512,144.72935067676084
2019-03-28,140.26081350960365,140.26081350960365,137.62720760211195,138.28167591760413
2019-03-27,134.38738465644127,140.86864190060257,134.26637572771278,140.38084034261757
2019-03-26,134.41362738482619,135.7777446124492,132.8387396105902,134.3602071474185
2019-03-25,136.30214224891722,138.47,132.4807536563012,134.08287158086088
2019-03-24,137.6597557582653,137.6669742836659,135.4052609552858,136.254586645205
2019-03-23,136.25668190476193,138.75294795374333,136.23051845481095,137.6955099642702
2019-03-22,136.10375538619815,137.96338003158732,135.09939795659554,136.58334253147905
2019-03-21,139.66997445779597,140.88255685980383,133.68206431851948,135.50242224406884
2019-03-20,139.02783500496145,140.12391687773004,136.76277369690084,139.6550872091407
2019-03-19,138.25440105855725,139.91717206935516,137.63387318943043,139.1200959168986
2019-03-18,139.51951454331294,144.6615849227541,137.12922165743205,138.34140258173304
2019-03-17,141.7338279827658,142.7,138.08952933829733,140.37720610065278
2019-03-16,137.5318039923925,145.13436719869793,137.5318039923925,141.83019736665867
2019-03-15,132.77873953641742,138.41990279589373,132.77320304672656,137.44905027019863
2019-03-14,132.28574784540297,135.48706279079445,130.72996542473902,132.7898210290449
2019-03-13,134.5481605338574,135.29578002,131.54692862668506,132.33801992087152
2019-03-12,133.51510390621763,135.87048033494747,129.42902446240387,134.32495091204146
2019-03-11,136.22611679772785,136.71083638798476,131.9937788499501,133.4164886683766
2019-03-10,138.15780826448415,138.4650119099065,134.8978818156137,136.04541753911943
2019-03-09,134.38859946662822,139.87430275853595,134.00047349475736,138.25653686416675
2019-03-08,137.69344425672742,140.46027669781094,132.00438649131092,134.61149272719217
2019-03-07,140.17149692875145,142.73259902540386,136.47737414465024,137.71462733948798
2019-03-06,138.0141697950158,141.44915910212242,135.2340736507074,139.76829395789804
2019-03-05,126.50877943560928,138.82316574403654,125.92505546470315,137.99084538444393
2019-03-04,131.32253767998785,131.66041796530664,123.76737475374387,126.45247254721515
2019-03-03,134.59674716057924,136.05465477687287,128.97629421106276,131.15585401658774
2019-03-02,136.51137328059306,137.37542468365848,131.56456360284588,133.41201623674613
2019-03-01,136.70720347866472,139.46023200559716,136.28057392270875,136.63115860635676
2019-02-28,135.9723628081064,140.81296395197484,134.90498394801122,136.6016635502296
2019-02-27,139.2576112205081,141.0144428112453,128.10446528726902,136.028530813911
2019-02-26,137.12,undefined,undefined,undefined
2019-02-25,139.02,undefined,undefined,undefined
2019-02-24,133.42,undefined,undefined,undefined
2019-02-23,159.48,undefined,undefined,undefined
2019-02-22,149.04,undefined,undefined,undefined
2019-02-21,146.36,undefined,undefined,undefined
2019-02-20,149.23,undefined,undefined,undefined
2019-02-19,144.4,undefined,undefined,undefined
2019-02-18,146.53,undefined,undefined,undefined
2019-02-17,134.28,undefined,undefined,undefined
2019-02-16,123.26,undefined,undefined,undefined
2019-02-15,122.02,undefined,undefined,undefined
2019-02-14,120.85,undefined,undefined,undefined
2019-02-13,122.31,undefined,undefined,undefined
2019-02-12,122.63,undefined,undefined,undefined
2019-02-11,120.76,undefined,undefined,undefined
2019-02-10,125.58,undefined,undefined,undefined
2019-02-09,119.46,undefined,undefined,undefined
2019-02-08,119.49,undefined,undefined,undefined
2019-02-07,104.3,undefined,undefined,undefined
2019-02-06,104.5,undefined,undefined,undefined
2019-02-05,106.93,undefined,undefined,undefined
2019-02-04,106.9,undefined,undefined,undefined
2019-02-03,107.21,undefined,undefined,undefined
2019-02-02,111,undefined,undefined,undefined
2019-02-01,107.03,undefined,undefined,undefined
2019-01-31,106.89,undefined,undefined,undefined
2019-01-30,109.04,undefined,undefined,undefined
2019-01-29,104.75,undefined,undefined,undefined
2019-01-28,106.36,undefined,undefined,undefined
2019-01-27,112.27,undefined,undefined,undefined
2019-01-26,116.33,undefined,undefined,undefined
2019-01-25,115.92,undefined,undefined,undefined
2019-01-24,117.7,undefined,undefined,undefined
2019-01-23,117.57,undefined,undefined,undefined
2019-01-22,119.12,undefined,undefined,undefined
2019-01-21,116.72,undefined,undefined,undefined
2019-01-20,118.41,undefined,undefined,undefined
2019-01-19,124.85,undefined,undefined,undefined
2019-01-18,120.57,undefined,undefined,undefined
2019-01-17,123.72,undefined,undefined,undefined
2019-01-16,123.12,undefined,undefined,undefined
2019-01-15,121.22,undefined,undefined,undefined
2019-01-14,129.74,undefined,undefined,undefined
2019-01-13,116.56,undefined,undefined,undefined
2019-01-12,125.83,undefined,undefined,undefined
2019-01-11,127.16,undefined,undefined,undefined
2019-01-10,127.96,undefined,undefined,undefined
2019-01-09,151.17,undefined,undefined,undefined
2019-01-08,151.1,undefined,undefined,undefined
2019-01-07,152.09,undefined,undefined,undefined
2019-01-06,158.61,undefined,undefined,undefined
2019-01-05,156.23,undefined,undefined,undefined
2019-01-04,156.04,undefined,undefined,undefined
2019-01-03,149.44,undefined,undefined,undefined
2019-01-02,156.57,undefined,undefined,undefined
2019-01-01,142.66,undefined,undefined,undefined
2018-12-31,133.49,undefined,undefined,undefined
2018-12-30,141.33,undefined,undefined,undefined
2018-12-29,137.3,undefined,undefined,undefined
2018-12-28,139.73,undefined,undefined,undefined
2018-12-27,116.72,undefined,undefined,undefined
2018-12-26,132.61,undefined,undefined,undefined
2018-12-25,130.99,undefined,undefined,undefined
2018-12-24,140.87,undefined,undefined,undefined
2018-12-23,131.56,undefined,undefined,undefined
2018-12-22,118.36,undefined,undefined,undefined
2018-12-21,109.44,undefined,undefined,undefined
2018-12-20,116.43,undefined,undefined,undefined
2018-12-19,100.63,undefined,undefined,undefined
2018-12-18,102.44,undefined,undefined,undefined
2018-12-17,95.44,undefined,undefined,undefined
2018-12-16,85.39,undefined,undefined,undefined
2018-12-15,84.27,undefined,undefined,undefined
2018-12-14,83.9,undefined,undefined,undefined
2018-12-13,86.39,undefined,undefined,undefined
2018-12-12,90.52,undefined,undefined,undefined
2018-12-11,88.05,undefined,undefined,undefined
2018-12-10,90.7,undefined,undefined,undefined
2018-12-09,94.42,undefined,undefined,undefined
2018-12-08,91.44,undefined,undefined,undefined
2018-12-07,93.61,undefined,undefined,undefined
2018-12-06,90.43,undefined,undefined,undefined
2018-12-05,101.57,undefined,undefined,undefined
2018-12-04,109.82,undefined,undefined,undefined
2018-12-03,108.23,undefined,undefined,undefined
2018-12-02,115.96,undefined,undefined,undefined
2018-12-01,118.5,undefined,undefined,undefined
2018-11-30,112.87,undefined,undefined,undefined
2018-11-29,117.48,undefined,undefined,undefined
2018-11-28,122.88,undefined,undefined,undefined
2018-11-27,110.19,undefined,undefined,undefined
2018-11-26,108.87,undefined,undefined,undefined
2018-11-25,116.75,undefined,undefined,undefined
2018-11-24,112.75,undefined,undefined,undefined
2018-11-23,123.37,undefined,undefined,undefined
2018-11-22,124.83,undefined,undefined,undefined
2018-11-21,136.5,undefined,undefined,undefined
2018-11-20,130.74,undefined,undefined,undefined
2018-11-19,148.22,undefined,undefined,undefined
2018-11-18,177.53,undefined,undefined,undefined
2018-11-17,174.22,undefined,undefined,undefined
2018-11-16,174.84,undefined,undefined,undefined
2018-11-15,181.53,undefined,undefined,undefined
2018-11-14,182.72,undefined,undefined,undefined
2018-11-13,206.42,undefined,undefined,undefined
2018-11-12,210.81,undefined,undefined,undefined
2018-11-11,211.7,undefined,undefined,undefined
2018-11-10,211.9,undefined,undefined,undefined
2018-11-09,209.39,undefined,undefined,undefined
2018-11-08,211.29,undefined,undefined,undefined
2018-11-07,217.99,undefined,undefined,undefined
2018-11-06,219.56,undefined,undefined,undefined
2018-11-05,209.7,undefined,undefined,undefined
2018-11-04,211.3,undefined,undefined,undefined
2018-11-03,199.47,undefined,undefined,undefined
2018-11-02,201.02,undefined,undefined,undefined
2018-11-01,198.73,undefined,undefined,undefined
2018-10-31,197.85,undefined,undefined,undefined
2018-10-30,196.19,undefined,undefined,undefined
2018-10-29,195.67,undefined,undefined,undefined
2018-10-28,203.72,undefined,undefined,undefined
2018-10-27,202.79,undefined,undefined,undefined
2018-10-26,203.37,undefined,undefined,undefined
2018-10-25,201.23,undefined,undefined,undefined
2018-10-24,202.92,undefined,undefined,undefined
2018-10-23,203.7,undefined,undefined,undefined
2018-10-22,203.6,undefined,undefined,undefined
2018-10-21,204.77,undefined,undefined,undefined
2018-10-20,205.08,undefined,undefined,undefined
2018-10-19,202.86,undefined,undefined,undefined
2018-10-18,202.49,undefined,undefined,undefined
2018-10-17,207.6,undefined,undefined,undefined
2018-10-16,210.22,undefined,undefined,undefined
2018-10-15,210.8,undefined,undefined,undefined
2018-10-14,194.99,undefined,undefined,undefined
2018-10-13,199.45,undefined,undefined,undefined
2018-10-12,195.97,undefined,undefined,undefined
2018-10-11,189.83,undefined,undefined,undefined
2018-10-10,225.26,undefined,undefined,undefined
2018-10-09,227.49,undefined,undefined,undefined
2018-10-08,229.33,undefined,undefined,undefined
2018-10-07,225.65,undefined,undefined,undefined
2018-10-06,224.62,undefined,undefined,undefined
2018-10-05,227.9,undefined,undefined,undefined
2018-10-04,221.76,undefined,undefined,undefined
2018-10-03,219.97,undefined,undefined,undefined
2018-10-02,225.41,undefined,undefined,undefined
2018-10-01,230.89,undefined,undefined,undefined
2018-09-30,232.6,undefined,undefined,undefined
2018-09-29,231.32,undefined,undefined,undefined
2018-09-28,221.56,undefined,undefined,undefined
2018-09-27,229.09,undefined,undefined,undefined
2018-09-26,214.21,undefined,undefined,undefined
2018-09-25,219.2,undefined,undefined,undefined
2018-09-24,227.92,undefined,undefined,undefined
2018-09-23,244.55,undefined,undefined,undefined
2018-09-22,240.78,undefined,undefined,undefined
2018-09-21,247.69,undefined,undefined,undefined
2018-09-20,224.76,undefined,undefined,undefined
2018-09-19,209.78,undefined,undefined,undefined
2018-09-18,208.39,undefined,undefined,undefined
2018-09-17,196.04,undefined,undefined,undefined
2018-09-16,220.12,undefined,undefined,undefined
2018-09-15,221.63,undefined,undefined,undefined
2018-09-14,208.87,undefined,undefined,undefined
2018-09-13,211.27,undefined,undefined,undefined
2018-09-12,183.03,undefined,undefined,undefined
2018-09-11,185.15,undefined,undefined,undefined
2018-09-10,197.14,undefined,undefined,undefined
2018-09-09,195.99,undefined,undefined,undefined
2018-09-08,196.77,undefined,undefined,undefined
2018-09-07,215.14,undefined,undefined,undefined
2018-09-06,229.52,undefined,undefined,undefined
2018-09-05,228.27,undefined,undefined,undefined
2018-09-04,285.23,undefined,undefined,undefined
2018-09-03,288.97,undefined,undefined,undefined
2018-09-02,295.02,undefined,undefined,undefined
2018-09-01,295.36,undefined,undefined,undefined
2018-08-31,281.66,undefined,undefined,undefined
2018-08-30,284.15,undefined,undefined,undefined
2018-08-29,288.67,undefined,undefined,undefined
2018-08-28,295.55,undefined,undefined,undefined
2018-08-27,288.02,undefined,undefined,undefined
2018-08-26,274.3,undefined,undefined,undefined
2018-08-25,277.56,undefined,undefined,undefined
2018-08-24,281.37,undefined,undefined,undefined
2018-08-23,275.83,undefined,undefined,undefined
2018-08-22,270.37,undefined,undefined,undefined
2018-08-21,281.13,undefined,undefined,undefined
2018-08-20,270.81,undefined,undefined,undefined
2018-08-19,299.62,undefined,undefined,undefined
2018-08-18,294.85,undefined,undefined,undefined
2018-08-17,317.57,undefined,undefined,undefined
2018-08-16,286.8,undefined,undefined,undefined
2018-08-15,281.24,undefined,undefined,undefined
2018-08-14,278.31,undefined,undefined,undefined
2018-08-13,284.03,undefined,undefined,undefined
2018-08-12,318.2,undefined,undefined,undefined
2018-08-11,318.01,undefined,undefined,undefined
2018-08-10,331.57,undefined,undefined,undefined
2018-08-09,363.51,undefined,undefined,undefined
2018-08-08,355.57,undefined,undefined,undefined
2018-08-07,377.94,undefined,undefined,undefined
2018-08-06,404.95,undefined,undefined,undefined
2018-08-05,408.81,undefined,undefined,undefined
2018-08-04,406.91,undefined,undefined,undefined
2018-08-03,417.62,undefined,undefined,undefined
2018-08-02,410.83,undefined,undefined,undefined
2018-08-01,419.87,undefined,undefined,undefined
2018-07-31,431.99,undefined,undefined,undefined
2018-07-30,456.56,undefined,undefined,undefined
2018-07-29,466.2,undefined,undefined,undefined
2018-07-28,468.55,undefined,undefined,undefined
2018-07-27,469.69,undefined,undefined,undefined
2018-07-26,462.03,undefined,undefined,undefined
2018-07-25,471.28,undefined,undefined,undefined
2018-07-24,479.47,undefined,undefined,undefined
2018-07-23,449.63,undefined,undefined,undefined
2018-07-22,457.65,undefined,undefined,undefined
2018-07-21,461.04,undefined,undefined,undefined
2018-07-20,448.84,undefined,undefined,undefined
2018-07-19,468.65,undefined,undefined,undefined
2018-07-18,479.02,undefined,undefined,undefined
2018-07-17,499.06,undefined,undefined,undefined
2018-07-16,478.75,undefined,undefined,undefined
2018-07-15,449.62,undefined,undefined,undefined
2018-07-14,433.74,undefined,undefined,undefined
2018-07-13,432.46,undefined,undefined,undefined
2018-07-12,430.91,undefined,undefined,undefined
2018-07-11,445.59,undefined,undefined,undefined
2018-07-10,432.69,undefined,undefined,undefined
2018-07-09,471.48,undefined,undefined,undefined
2018-07-08,486.19,undefined,undefined,undefined
2018-07-07,485.81,undefined,undefined,undefined
2018-07-06,469.93,undefined,undefined,undefined
2018-07-05,467.55,undefined,undefined,undefined
2018-07-04,467.19,undefined,undefined,undefined
2018-07-03,461.95,undefined,undefined,undefined
2018-07-02,476.58,undefined,undefined,undefined
2018-07-01,451.95,undefined,undefined,undefined
2018-06-30,453.42,undefined,undefined,undefined
2018-06-29,435.25,undefined,undefined,undefined
2018-06-28,420.72,undefined,undefined,undefined
2018-06-27,441.75,undefined,undefined,undefined
2018-06-26,429.58,undefined,undefined,undefined
2018-06-25,458.82,undefined,undefined,undefined
2018-06-24,455.25,undefined,undefined,undefined
2018-06-23,474.18,undefined,undefined,undefined
2018-06-22,462.16,undefined,undefined,undefined
2018-06-21,525.77,undefined,undefined,undefined
2018-06-20,536.16,undefined,undefined,undefined
2018-06-19,538.45,undefined,undefined,undefined
2018-06-18,517.63,undefined,undefined,undefined
2018-06-17,496.74,undefined,undefined,undefined
2018-06-16,497.22,undefined,undefined,undefined
2018-06-15,487.51,undefined,undefined,undefined
2018-06-14,519.83,undefined,undefined,undefined
2018-06-13,476.3,undefined,undefined,undefined
2018-06-12,494.53,undefined,undefined,undefined
2018-06-11,531.15,undefined,undefined,undefined
2018-06-10,524.74,undefined,undefined,undefined
2018-06-09,593.38,undefined,undefined,undefined
2018-06-08,599.55,undefined,undefined,undefined
2018-06-07,604.44,undefined,undefined,undefined
2018-06-06,606.3,undefined,undefined,undefined
2018-06-05,608.23,undefined,undefined,undefined
2018-06-04,591.31,undefined,undefined,undefined
2018-06-03,619.04,undefined,undefined,undefined
2018-06-02,590.53,undefined,undefined,undefined
2018-06-01,579.01,undefined,undefined,undefined
2018-05-31,577.23,undefined,undefined,undefined
2018-05-30,557.12,undefined,undefined,undefined
2018-05-29,566.59,undefined,undefined,undefined
2018-05-28,512.03,undefined,undefined,undefined
2018-05-27,569.64,undefined,undefined,undefined
2018-05-26,585.76,undefined,undefined,undefined
2018-05-25,584.77,undefined,undefined,undefined
2018-05-24,602.59,undefined,undefined,undefined
2018-05-23,577.01,undefined,undefined,undefined
2018-05-22,640.84,undefined,undefined,undefined
2018-05-21,696.73,undefined,undefined,undefined
2018-05-20,715.15,undefined,undefined,undefined
2018-05-19,696.05,undefined,undefined,undefined
2018-05-18,693.57,undefined,undefined,undefined
2018-05-17,668.38,undefined,undefined,undefined
2018-05-16,706.72,undefined,undefined,undefined
2018-05-15,705.64,undefined,undefined,undefined
2018-05-14,727.41,undefined,undefined,undefined
2018-05-13,729.34,undefined,undefined,undefined
2018-05-12,683.64,undefined,undefined,undefined
2018-05-11,677.8,undefined,undefined,undefined
2018-05-10,723.61,undefined,undefined,undefined
2018-05-09,751.27,undefined,undefined,undefined
2018-05-08,747.79,undefined,undefined,undefined
2018-05-07,752.4,undefined,undefined,undefined
2018-05-06,790.39,undefined,undefined,undefined
2018-05-05,816.58,undefined,undefined,undefined
2018-05-04,784.21,undefined,undefined,undefined
2018-05-03,777.62,undefined,undefined,undefined
2018-05-02,686.74,undefined,undefined,undefined
2018-05-01,670.81,undefined,undefined,undefined
2018-04-30,670.04,undefined,undefined,undefined
2018-04-29,689.31,undefined,undefined,undefined
2018-04-28,683.02,undefined,undefined,undefined
2018-04-27,643.33,undefined,undefined,undefined
2018-04-26,661.45,undefined,undefined,undefined
2018-04-25,617.73,undefined,undefined,undefined
2018-04-24,703.35,undefined,undefined,undefined
2018-04-23,644.13,undefined,undefined,undefined
2018-04-22,621.33,undefined,undefined,undefined
2018-04-21,605.17,undefined,undefined,undefined
2018-04-20,617.16,undefined,undefined,undefined
2018-04-19,567.25,undefined,undefined,undefined
2018-04-18,525.78,undefined,undefined,undefined
2018-04-17,503.03,undefined,undefined,undefined
2018-04-16,511.67,undefined,undefined,undefined
2018-04-15,534.15,undefined,undefined,undefined
2018-04-14,502.79,undefined,undefined,undefined
2018-04-13,494.96,undefined,undefined,undefined
2018-04-12,493.95,undefined,undefined,undefined
2018-04-11,430.42,undefined,undefined,undefined
2018-04-10,415.65,undefined,undefined,undefined
2018-04-09,399.02,undefined,undefined,undefined
2018-04-08,400.72,undefined,undefined,undefined
2018-04-07,384.98,undefined,undefined,undefined
2018-04-06,370.35,undefined,undefined,undefined
2018-04-05,381.36,undefined,undefined,undefined
2018-04-04,378.65,undefined,undefined,undefined
2018-04-03,415.93,undefined,undefined,undefined
2018-04-02,384.68,undefined,undefined,undefined
2018-04-01,378.85,undefined,undefined,undefined
2018-03-31,394.07,undefined,undefined,undefined
2018-03-30,393.82,undefined,undefined,undefined
2018-03-29,383.9,undefined,undefined,undefined
2018-03-28,445.93,undefined,undefined,undefined
2018-03-27,448.78,undefined,undefined,undefined
2018-03-26,486.25,undefined,undefined,undefined
2018-03-25,523.01,undefined,undefined,undefined
